time,car_id,position,velocity,lane,distance,crashes
121,0,242.000000,0.000000,1,242.000000,0
121,1,292.000000,0.000000,1,242.000000,0
122,0,244.000000,0.000000,1,244.000000,0
122,1,294.000000,0.000000,1,244.000000,0
123,0,246.000000,0.000000,1,246.000000,0
123,1,296.000000,0.000000,1,246.000000,0
124,0,248.000000,0.000000,1,248.000000,0
124,1,298.000000,0.000000,1,248.000000,0
125,0,250.000000,0.000000,1,250.000000,0
125,1,300.000000,0.000000,1,250.000000,0
126,0,252.000000,0.000000,1,252.000000,0
126,1,302.000000,0.000000,1,252.000000,0
127,0,254.000000,0.000000,1,254.000000,0
127,1,304.000000,0.000000,1,254.000000,0
128,0,256.000000,0.000000,1,256.000000,0
128,1,306.000000,0.000000,1,256.000000,0
129,0,258.000000,0.000000,1,258.000000,0
129,1,308.000000,0.000000,1,258.000000,0
130,0,260.000000,0.000000,1,260.000000,0
130,1,310.000000,0.000000,1,260.000000,0
131,0,262.000000,0.000000,1,262.000000,0
131,1,312.000000,0.000000,1,262.000000,0
132,0,264.000000,0.000000,1,264.000000,0
132,1,314.000000,0.000000,1,264.000000,0
133,0,266.000000,0.000000,1,266.000000,0
133,1,316.000000,0.000000,1,266.000000,0
134,0,268.000000,0.000000,1,268.000000,0
134,1,318.000000,0.000000,1,268.000000,0
135,0,270.000000,0.000000,1,270.000000,0
135,1,320.000000,0.000000,1,270.000000,0
136,0,272.000000,0.000000,1,272.000000,0
136,1,322.000000,0.000000,1,272.000000,0
137,0,274.000000,0.000000,1,274.000000,0
137,1,324.000000,0.000000,1,274.000000,0
138,0,276.000000,0.000000,1,276.000000,0
138,1,326.000000,0.000000,1,276.000000,0
139,0,278.000000,0.000000,1,278.000000,0
139,1,328.000000,0.000000,1,278.000000,0
140,0,280.000000,0.000000,1,280.000000,0
140,1,330.000000,0.000000,1,280.000000,0
141,0,282.000000,0.000000,1,282.000000,0
141,1,332.000000,0.000000,1,282.000000,0
142,0,284.000000,0.000000,1,284.000000,0
142,1,334.000000,0.000000,1,284.000000,0
143,0,286.000000,0.000000,1,286.000000,0
143,1,336.000000,0.000000,1,286.000000,0
144,0,288.000000,0.000000,1,288.000000,0
144,1,338.000000,0.000000,1,288.000000,0
145,0,290.000000,0.000000,1,290.000000,0
145,1,340.000000,0.000000,1,290.000000,0
146,0,292.000000,0.000000,1,292.000000,0
146,1,343.000000,0.000000,1,293.000000,0
147,0,294.000000,0.000000,1,294.000000,0
147,1,346.000000,0.000000,1,296.000000,0
148,0,296.000000,0.000000,1,296.000000,0
148,1,349.000000,0.000000,1,299.000000,0
149,0,298.000000,0.000000,1,298.000000,0
149,1,352.000000,0.000000,1,302.000000,0
150,0,300.000000,0.000000,1,300.000000,0
150,1,355.000000,0.000000,1,305.000000,0
151,0,302.000000,0.000000,1,302.000000,0
151,1,358.000000,0.000000,1,308.000000,0
152,0,304.000000,0.000000,1,304.000000,0
152,1,361.000000,0.000000,1,311.000000,0
153,0,306.000000,0.000000,1,306.000000,0
153,1,364.000000,0.000000,1,314.000000,0
154,0,308.000000,0.000000,1,308.000000,0
154,1,367.000000,0.000000,1,317.000000,0
155,0,310.000000,0.000000,1,310.000000,0
155,1,370.000000,0.000000,1,320.000000,0
156,0,312.000000,0.000000,1,312.000000,0
156,1,373.000000,0.000000,1,323.000000,0
157,0,314.000000,0.000000,1,314.000000,0
157,1,376.000000,0.000000,1,326.000000,0
158,0,316.000000,0.000000,1,316.000000,0
158,1,379.000000,0.000000,1,329.000000,0
159,0,318.000000,0.000000,1,318.000000,0
159,1,382.000000,0.000000,1,332.000000,0
160,0,320.000000,0.000000,1,320.000000,0
160,1,385.000000,0.000000,1,335.000000,0
161,0,322.000000,0.000000,1,322.000000,0
161,1,388.000000,0.000000,1,338.000000,0
162,0,324.000000,0.000000,1,324.000000,0
162,1,391.000000,0.000000,1,341.000000,0
163,0,326.000000,0.000000,1,326.000000,0
163,1,394.000000,0.000000,1,344.000000,0
164,0,328.000000,0.000000,1,328.000000,0
164,1,397.000000,0.000000,1,347.000000,0
165,0,330.000000,0.000000,1,330.000000,0
165,1,400.000000,0.000000,1,350.000000,0
166,0,332.000000,0.000000,1,332.000000,0
166,1,403.000000,0.000000,1,353.000000,0
167,0,334.000000,0.000000,1,334.000000,0
167,1,406.000000,0.000000,1,356.000000,0
168,0,336.000000,0.000000,1,336.000000,0
168,1,409.000000,0.000000,1,359.000000,0
169,0,338.000000,0.000000,1,338.000000,0
169,1,412.000000,0.000000,1,362.000000,0
170,0,340.000000,0.000000,1,340.000000,0
170,1,415.000000,0.000000,1,365.000000,0
171,0,342.000000,0.000000,1,342.000000,0
171,1,418.000000,0.000000,1,368.000000,0
172,0,344.000000,0.000000,1,344.000000,0
172,1,421.000000,0.000000,1,371.000000,0
173,0,346.000000,0.000000,1,346.000000,0
173,1,424.000000,0.000000,1,374.000000,0
174,0,348.000000,0.000000,1,348.000000,0
174,1,427.000000,0.000000,1,377.000000,0
175,0,350.000000,0.000000,1,350.000000,0
175,1,430.000000,0.000000,1,380.000000,0
176,0,352.000000,0.000000,1,352.000000,0
176,1,433.000000,0.000000,1,383.000000,0
177,0,354.000000,0.000000,1,354.000000,0
177,1,436.000000,0.000000,1,386.000000,0
178,0,356.000000,0.000000,1,356.000000,0
178,1,439.000000,0.000000,1,389.000000,0
179,0,358.000000,0.000000,1,358.000000,0
179,1,442.000000,0.000000,1,392.000000,0
180,0,360.000000,0.000000,1,360.000000,0
180,1,445.000000,0.000000,1,395.000000,0
181,0,362.000000,0.000000,1,362.000000,0
181,1,448.000000,0.000000,1,398.000000,0
182,0,364.000000,0.000000,1,364.000000,0
182,1,451.000000,0.000000,1,401.000000,0
183,0,366.000000,0.000000,1,366.000000,0
183,1,454.000000,0.000000,1,404.000000,0
184,0,368.000000,0.000000,1,368.000000,0
184,1,457.000000,0.000000,1,407.000000,0
185,0,370.000000,0.000000,1,370.000000,0
185,1,460.000000,0.000000,1,410.000000,0
186,0,372.000000,0.000000,1,372.000000,0
186,1,463.000000,0.000000,1,413.000000,0
187,0,374.000000,0.000000,1,374.000000,0
187,1,466.000000,0.000000,1,416.000000,0
188,0,376.000000,0.000000,1,376.000000,0
188,1,469.000000,0.000000,1,419.000000,0
189,0,378.000000,0.000000,1,378.000000,0
189,1,472.000000,0.000000,1,422.000000,0
190,0,380.000000,0.000000,1,380.000000,0
190,1,475.000000,0.000000,1,425.000000,0
191,0,382.000000,0.000000,1,382.000000,0
191,1,478.000000,0.000000,1,428.000000,0
192,0,384.000000,0.000000,1,384.000000,0
192,1,481.000000,0.000000,1,431.000000,0
193,0,386.000000,0.000000,1,386.000000,0
193,1,484.000000,0.000000,1,434.000000,0
194,0,388.000000,0.000000,1,388.000000,0
194,1,487.000000,0.000000,1,437.000000,0
195,0,390.000000,0.000000,1,390.000000,0
195,1,490.000000,0.000000,1,440.000000,0
196,0,392.000000,0.000000,1,392.000000,0
196,1,493.000000,0.000000,1,443.000000,0
197,0,394.000000,0.000000,1,394.000000,0
197,1,496.000000,0.000000,1,446.000000,0
198,0,396.000000,0.000000,1,396.000000,0
198,1,499.000000,0.000000,1,449.000000,0
199,0,398.000000,0.000000,1,398.000000,0
199,1,502.000000,0.000000,1,452.000000,0
200,0,400.000000,0.000000,1,400.000000,0
200,1,505.000000,0.000000,1,455.000000,0
201,0,402.000000,0.000000,1,402.000000,0
201,1,508.000000,0.000000,1,458.000000,0
202,0,404.000000,0.000000,1,404.000000,0
202,1,511.000000,0.000000,1,461.000000,0
203,0,406.000000,0.000000,1,406.000000,0
203,1,514.000000,0.000000,1,464.000000,0
204,0,408.000000,0.000000,1,408.000000,0
204,1,517.000000,0.000000,1,467.000000,0
205,0,410.000000,0.000000,1,410.000000,0
205,1,520.000000,0.000000,1,470.000000,0
206,0,412.000000,0.000000,1,412.000000,0
206,1,523.000000,0.000000,1,473.000000,0
207,0,414.000000,0.000000,1,414.000000,0
207,1,526.000000,0.000000,1,476.000000,0
208,0,416.000000,0.000000,1,416.000000,0
208,1,529.000000,0.000000,1,479.000000,0
209,0,418.000000,0.000000,1,418.000000,0
209,1,532.000000,0.000000,1,482.000000,0
210,0,420.000000,0.000000,1,420.000000,0
210,1,535.000000,0.000000,1,485.000000,0
211,0,422.000000,0.000000,1,422.000000,0
211,1,538.000000,0.000000,1,488.000000,0
212,0,424.000000,0.000000,1,424.000000,0
212,1,541.000000,0.000000,1,491.000000,0
213,0,426.000000,0.000000,1,426.000000,0
213,1,544.000000,0.000000,1,494.000000,0
214,0,428.000000,0.000000,1,428.000000,0
214,1,547.000000,0.000000,1,497.000000,0
215,0,430.000000,0.000000,1,430.000000,0
215,1,550.000000,0.000000,1,500.000000,0
216,0,432.000000,0.000000,1,432.000000,0
216,1,553.000000,0.000000,1,503.000000,0
217,0,434.000000,0.000000,1,434.000000,0
217,1,556.000000,0.000000,1,506.000000,0
218,0,436.000000,0.000000,1,436.000000,0
218,1,559.000000,0.000000,1,509.000000,0
219,0,438.000000,0.000000,1,438.000000,0
219,1,562.000000,0.000000,1,512.000000,0
220,0,440.000000,0.000000,1,440.000000,0
220,1,565.000000,0.000000,1,515.000000,0
221,0,442.000000,0.000000,1,442.000000,0
221,1,568.000000,0.000000,1,518.000000,0
222,0,444.000000,0.000000,1,444.000000,0
222,1,571.000000,0.000000,1,521.000000,0
223,0,446.000000,0.000000,1,446.000000,0
223,1,574.000000,0.000000,1,524.000000,0
224,0,448.000000,0.000000,1,448.000000,0
224,1,577.000000,0.000000,1,527.000000,0
225,0,450.000000,0.000000,1,450.000000,0
225,1,580.000000,0.000000,1,530.000000,0
226,0,452.000000,0.000000,1,452.000000,0
226,1,583.000000,0.000000,1,533.000000,0
227,0,454.000000,0.000000,1,454.000000,0
227,1,586.000000,0.000000,1,536.000000,0
228,0,456.000000,0.000000,1,456.000000,0
228,1,589.000000,0.000000,1,539.000000,0
229,0,458.000000,0.000000,1,458.000000,0
229,1,592.000000,0.000000,1,542.000000,0
230,0,460.000000,0.000000,1,460.000000,0
230,1,595.000000,0.000000,1,545.000000,0
231,0,462.000000,0.000000,1,462.000000,0
231,1,598.000000,0.000000,1,548.000000,0
232,0,464.000000,0.000000,1,464.000000,0
232,1,601.000000,0.000000,1,551.000000,0
233,0,466.000000,0.000000,1,466.000000,0
233,1,604.000000,0.000000,1,554.000000,0
234,0,468.000000,0.000000,1,468.000000,0
234,1,607.000000,0.000000,1,557.000000,0
235,0,470.000000,0.000000,1,470.000000,0
235,1,610.000000,0.000000,1,560.000000,0
236,0,472.000000,0.000000,1,472.000000,0
236,1,613.000000,0.000000,1,563.000000,0
237,0,474.000000,0.000000,1,474.000000,0
237,1,616.000000,0.000000,1,566.000000,0
238,0,476.000000,0.000000,1,476.000000,0
238,1,619.000000,0.000000,1,569.000000,0
239,0,478.000000,0.000000,1,478.000000,0
239,1,622.000000,0.000000,1,572.000000,0
240,0,480.000000,0.000000,1,480.000000,0
240,1,625.000000,0.000000,1,575.000000,0
241,0,482.000000,0.000000,1,482.000000,0
241,1,628.000000,0.000000,1,578.000000,0
242,0,484.000000,0.000000,1,484.000000,0
242,1,631.000000,0.000000,1,581.000000,0
243,0,486.000000,0.000000,1,486.000000,0
243,1,634.000000,0.000000,1,584.000000,0
244,0,488.000000,0.000000,1,488.000000,0
244,1,637.000000,0.000000,1,587.000000,0
245,0,490.000000,0.000000,1,490.000000,0
245,1,640.000000,0.000000,1,590.000000,0
246,0,492.000000,0.000000,1,492.000000,0
246,1,643.000000,0.000000,1,593.000000,0
247,0,494.000000,0.000000,1,494.000000,0
247,1,646.000000,0.000000,1,596.000000,0
248,0,496.000000,0.000000,1,496.000000,0
248,1,649.000000,0.000000,1,599.000000,0
249,0,498.000000,0.000000,1,498.000000,0
249,1,652.000000,0.000000,1,602.000000,0
250,0,500.000000,0.000000,1,500.000000,0
250,1,655.000000,0.000000,1,605.000000,0
251,0,502.000000,0.000000,1,502.000000,0
251,1,658.000000,0.000000,1,608.000000,0
252,0,504.000000,0.000000,1,504.000000,0
252,1,661.000000,0.000000,1,611.000000,0
253,0,506.000000,0.000000,1,506.000000,0
253,1,664.000000,0.000000,1,614.000000,0
254,0,508.000000,0.000000,1,508.000000,0
254,1,667.000000,0.000000,1,617.000000,0
255,0,510.000000,0.000000,1,510.000000,0
255,1,670.000000,0.000000,1,620.000000,0
256,0,512.000000,0.000000,1,512.000000,0
256,1,673.000000,0.000000,1,623.000000,0
257,0,514.000000,0.000000,1,514.000000,0
257,1,676.000000,0.000000,1,626.000000,0
258,0,516.000000,0.000000,1,516.000000,0
258,1,679.000000,0.000000,1,629.000000,0
259,0,518.000000,0.000000,1,518.000000,0
259,1,682.000000,0.000000,1,632.000000,0
260,0,520.000000,0.000000,1,520.000000,0
260,1,685.000000,0.000000,1,635.000000,0
261,0,522.000000,0.000000,1,522.000000,0
261,1,688.000000,0.000000,1,638.000000,0
262,0,524.000000,0.000000,1,524.000000,0
262,1,691.000000,0.000000,1,641.000000,0
263,0,526.000000,0.000000,1,526.000000,0
263,1,694.000000,0.000000,1,644.000000,0
264,0,528.000000,0.000000,1,528.000000,0
264,1,697.000000,0.000000,1,647.000000,0
265,0,530.000000,0.000000,1,530.000000,0
265,1,700.000000,0.000000,1,650.000000,0
266,0,532.000000,0.000000,1,532.000000,0
266,1,703.000000,0.000000,1,653.000000,0
267,0,534.000000,0.000000,1,534.000000,0
267,1,706.000000,0.000000,1,656.000000,0
268,0,536.000000,0.000000,1,536.000000,0
268,1,709.000000,0.000000,1,659.000000,0
269,0,538.000000,0.000000,1,538.000000,0
269,1,712.000000,0.000000,1,662.000000,0
270,0,540.000000,0.000000,1,540.000000,0
270,1,715.000000,0.000000,1,665.000000,0
271,0,542.000000,0.000000,1,542.000000,0
271,1,718.000000,0.000000,1,668.000000,0
272,0,544.000000,0.000000,1,544.000000,0
272,1,721.000000,0.000000,1,671.000000,0
273,0,546.000000,0.000000,1,546.000000,0
273,1,724.000000,0.000000,1,674.000000,0
274,0,548.000000,0.000000,1,548.000000,0
274,1,727.000000,0.000000,1,677.000000,0
275,0,550.000000,0.000000,1,550.000000,0
275,1,730.000000,0.000000,1,680.000000,0
276,0,552.000000,0.000000,1,552.000000,0
276,1,733.000000,0.000000,1,683.000000,0
277,0,554.000000,0.000000,1,554.000000,0
277,1,736.000000,0.000000,1,686.000000,0
278,0,556.000000,0.000000,1,556.000000,0
278,1,739.000000,0.000000,1,689.000000,0
279,0,558.000000,0.000000,1,558.000000,0
279,1,742.000000,0.000000,1,692.000000,0
280,0,560.000000,0.000000,1,560.000000,0
280,1,745.000000,0.000000,1,695.000000,0
281,0,562.000000,0.000000,1,562.000000,0
281,1,748.000000,0.000000,1,698.000000,0
282,0,564.000000,0.000000,1,564.000000,0
282,1,751.000000,0.000000,1,701.000000,0
283,0,566.000000,0.000000,1,566.000000,0
283,1,754.000000,0.000000,1,704.000000,0
284,0,568.000000,0.000000,1,568.000000,0
284,1,756.000000,0.000000,1,706.000000,0
285,0,570.000000,0.000000,1,570.000000,0
285,1,758.000000,0.000000,1,708.000000,0
286,0,572.000000,0.000000,1,572.000000,0
286,1,760.000000,0.000000,1,710.000000,0
287,0,574.000000,0.000000,1,574.000000,0
287,1,762.000000,0.000000,1,712.000000,0
288,0,576.000000,0.000000,1,576.000000,0
288,1,764.000000,0.000000,1,714.000000,0
289,0,578.000000,0.000000,1,578.000000,0
289,1,766.000000,0.000000,1,716.000000,0
290,0,580.000000,0.000000,1,580.000000,0
290,1,768.000000,0.000000,1,718.000000,0
291,0,582.000000,0.000000,1,582.000000,0
291,1,770.000000,0.000000,1,720.000000,0
292,0,584.000000,0.000000,1,584.000000,0
292,1,772.000000,0.000000,1,722.000000,0
293,0,586.000000,0.000000,1,586.000000,0
293,1,774.000000,0.000000,1,724.000000,0
294,0,588.000000,0.000000,1,588.000000,0
294,1,776.000000,0.000000,1,726.000000,0
295,0,590.000000,0.000000,1,590.000000,0
295,1,778.000000,0.000000,1,728.000000,0
296,0,592.000000,0.000000,1,592.000000,0
296,1,780.000000,0.000000,1,730.000000,0
297,0,594.000000,0.000000,1,594.000000,0
297,1,782.000000,0.000000,1,732.000000,0
298,0,596.000000,0.000000,1,596.000000,0
298,1,784.000000,0.000000,1,734.000000,0
299,0,598.000000,0.000000,1,598.000000,0
299,1,786.000000,0.000000,1,736.000000,0
300,0,600.000000,0.000000,1,600.000000,0
300,1,788.000000,0.000000,1,738.000000,0
301,0,602.000000,0.000000,1,602.000000,0
301,1,790.000000,0.000000,1,740.000000,0
302,0,604.000000,0.000000,1,604.000000,0
302,1,792.000000,0.000000,1,742.000000,0
303,0,606.000000,0.000000,1,606.000000,0
303,1,794.000000,0.000000,1,744.000000,0
